Date,AAPL,BA,CME,CVX,GS,IBM,MON,TEVA,XOM
2012-08-16,83.15688,66.152167,43.119638,96.187651,97.442903,178.645194,81.755866,36.518758,77.893971
2012-08-17,84.694981,66.394717,43.627593,95.627437,97.546476,178.983205,81.339314,36.312129,77.656787
2012-08-20,86.92177,66.32285,43.530841,95.508597,99.128311,178.342771,80.969041,36.581643,77.261471
2012-08-21,85.733884,65.819787,43.208329,95.050242,99.165975,176.697208,81.172692,36.294165,76.831022
2012-08-22,87.407896,65.397583,43.176077,95.194539,98.553954,175.451928,81.515188,36.276197,77.068213
2012-08-23,86.592456,63.205684,42.998699,94.464558,97.998432,174.073215,79.45093,36.321115,76.69925
2012-08-24,86.669553,63.861452,43.272829,95.075706,98.827009,175.914466,78.997343,36.303147,77.349323
2012-08-27,88.297824,64.121966,43.29702,94.838039,98.977664,174.064325,79.728629,36.294165,77.076993
2012-08-28,88.18283,64.24773,43.555028,95.3643,99.32757,173.334937,80.506203,36.078555,77.393243
2012-08-29,88.009024,64.175869,43.877536,94.897456,99.800423,173.521736,81.20972,36.11449,77.217551
2012-08-30,86.754495,63.61891,43.950101,94.158985,99.034403,172.000702,80.691335,35.539534,76.602618
2012-08-31,86.933529,64.139936,44.264552,95.203029,99.98011,173.317157,80.635797,35.557501,76.69047
2012-09-04,88.205045,63.663828,44.595125,94.405142,100.63265,173.041403,80.182217,35.665305,76.532345
2012-09-05,87.585625,64.607058,44.595125,94.023171,103.970993,173.486149,81.043097,35.494612,76.716823
2012-09-06,88.374929,65.415546,45.838843,95.941494,107.375536,177.09749,82.792628,35.800058,78.175081
2012-09-07,88.919861,65.478428,47.472752,96.764845,110.014058,177.45328,82.746341,36.312129,78.992059
2012-09-10,86.606825,63.852474,47.643459,96.730891,108.453641,178.743038,82.77411,36.491804,78.605536
2012-09-11,86.325869,64.02315,47.619073,96.917632,110.354513,180.806662,82.848166,36.482822,78.728522
2012-09-12,87.528124,63.744674,47.903583,97.172279,111.820354,181.251407,81.450391,36.222294,78.667029
2012-09-13,89.251792,64.301633,48.244995,98.937808,114.118422,183.555183,83.218439,36.536722,80.142859
2012-09-14,90.336436,64.032135,47.871067,99.523492,114.770962,183.955451,82.357558,36.563675,81.082823
2012-09-17,91.447217,62.810422,47.732877,99.430122,113.390231,184.257874,82.459383,35.889898,80.74022
2012-09-18,91.725563,63.286529,47.472752,99.285825,113.371312,184.186727,82.440866,36.195344,80.511815
2012-09-19,91.750394,62.792458,46.919987,98.971761,112.558004,183.617441,84.384795,35.979733,79.563066
2012-09-20,91.306079,62.74754,47.180112,100.032779,111.243472,183.395068,84.292221,35.997701,80.39761
2012-09-21,91.487723,62.85534,47.139468,99.990342,110.382883,183.217173,84.162627,35.961765,80.748999
2012-09-24,90.272403,62.909237,47.05005,99.973362,110.269396,182.603422,84.273711,36.14144,80.71386
2012-09-25,88.018173,62.325329,46.432252,99.251871,107.337707,182.327683,83.727557,36.833186,80.590875
2012-09-26,86.925685,63.106868,46.562314,98.717121,106.940511,181.455986,82.838908,36.464854,80.142859
2012-09-27,89.034862,62.972119,46.659863,99.481048,108.973782,183.154915,84.569928,37.039811,80.643587
2012-09-28,87.176596,62.52296,46.570445,98.937808,107.507934,184.524724,84.255194,37.201518,80.336117
2012-10-01,86.16905,62.891274,46.415994,99.523492,110.515282,187.210988,83.672019,36.923021,80.643587
2012-10-02,86.419954,62.460078,46.424124,100.126149,110.884107,186.650605,84.181145,37.030828,80.573308
2012-10-03,87.745048,62.756525,46.391608,98.581307,111.508276,187.246562,82.345356,36.644529,80.555735
2012-10-04,87.137388,62.828392,46.765536,99.438612,113.390231,187.139827,84.250856,36.410951,81.012543
2012-10-05,85.280427,63.681792,46.757409,99.735695,112.83226,187.317723,84.734205,36.042619,81.30244
2012-10-08,83.396024,63.39433,46.749278,99.837555,112.974117,186.632825,85.189664,36.240261,81.416639
2012-10-09,83.092847,63.457212,46.31032,99.616862,113.134886,185.005057,84.130022,35.656319,80.933477
2012-10-10,83.754085,63.187714,46.269673,95.44918,113.560458,183.074865,83.005315,35.620387,79.967161
2012-10-11,82.080073,63.627895,45.993294,95.966957,115.366754,183.021484,82.252406,35.476648,80.090147
2012-10-12,82.290471,64.544176,45.822585,95.126633,113.673938,184.836051,82.326769,35.431727,79.967161
2012-10-15,82.950404,64.903505,46.220902,95.763243,117.74048,185.841166,82.893771,35.440712,80.38883
2012-10-16,84.914522,66.00844,46.733023,96.841235,116.529976,187.682417,84.102138,36.14144,81.153095
2012-10-17,84.237601,66.143182,47.058177,97.766446,118.137675,178.458409,83.312048,36.653511,82.040352
2012-10-18,82.673363,66.709127,46.871213,97.316575,118.355191,173.415001,83.637382,37.201518,82.119418
2012-10-19,79.693862,66.484547,45.928261,96.238577,116.908261,171.991812,82.438313,36.375018,80.951051
2012-10-22,82.855007,66.206064,46.042065,95.695337,116.104404,172.916875,82.605625,36.680464,80.98619
2012-10-23,80.153852,65.415546,45.912003,92.84332,112.539093,170.114987,80.802372,36.042619,79.220463
2012-10-24,80.60731,65.316731,45.968905,93.12343,113.267284,169.643558,80.393385,36.50079,78.956919
2012-10-25,79.654654,64.2657,44.708927,94.184448,113.220003,170.426314,80.393385,36.599611,79.44008
2012-10-26,78.930688,63.879423,45.050339,94.371188,112.955206,171.911761,80.495631,36.285179,79.606992
2012-10-31,77.796388,63.277551,45.464914,93.573301,115.745038,173.032513,80.002992,36.312129,80.090147
2012-11-01,77.955817,63.591961,45.903875,94.608855,118.071476,175.362973,80.728009,37.111682,80.467889
2012-11-02,75.376195,62.927207,45.286078,91.986022,116.558347,172.054069,79.817093,37.273389,79.299522
2012-11-05,76.398112,63.250603,45.63562,92.682049,117.343285,172.685613,81.843426,36.958957,79.615772
2012-11-06,76.166804,64.696889,45.822585,93.675161,119.395467,173.512846,82.67998,36.79725,80.476676
2012-11-07,73.252462,63.368248,45.172273,91.256041,111.574476,170.779091,81.192765,36.545708,77.948519
2012-11-08,70.594104,64.154592,44.489446,89.863986,109.011604,169.832107,80.244667,36.249244,76.967311
2012-11-09,71.816292,66.206307,44.148034,89.838516,109.843831,169.421145,80.337616,36.096522,77.091066
2012-11-12,71.260991,66.603999,44.17242,89.914913,110.874647,169.072726,79.566121,36.11449,77.188304
2012-11-13,71.270182,66.30573,43.863521,89.363182,110.146456,168.241887,79.185025,35.695868,76.43693
2012-11-14,70.479895,64.43478,43.538367,87.753649,108.037527,165.731469,77.93018,34.927341,76.083341
2012-11-15,69.001716,64.20882,43.96107,87.000254,109.17238,166.03523,78.692385,34.927341,76.145218
2012-11-16,69.272149,63.964779,44.091132,87.668037,109.550657,167.009014,79.222206,34.61993,76.419247
2012-11-19,74.267232,65.040352,44.261838,89.337494,111.877101,170.055453,82.103688,35.044878,77.497692
2012-11-20,73.634474,65.564581,44.38377,88.661148,111.678497,169.028055,82.940249,35.686828,77.347419
2012-11-21,73.738187,66.115924,44.24558,89.123461,111.309672,170.001839,83.088967,35.569287,77.798246
2012-11-23,75.024701,66.649186,44.416286,90.296366,113.777967,172.860675,84.195087,35.903822,78.752929
2012-11-26,77.391622,67.128221,44.928407,89.885419,114.373766,172.315711,84.76209,36.274524,78.337468
2012-11-27,76.768055,67.327067,44.131776,88.507044,111.98113,170.841621,84.408871,36.636185,77.214822
2012-11-28,76.526507,66.965529,44.627639,90.390541,113.32973,171.511658,84.873626,36.672352,77.8778
2012-11-29,77.369299,66.99265,44.830861,90.570328,112.759901,171.109638,85.589354,36.364941,77.895483
2012-11-30,76.833691,67.137261,44.928407,90.484716,111.867165,169.805307,85.133888,36.482478,77.913159
2012-12-03,76.953158,66.902261,45.172273,89.6029,112.446492,169.278201,83.126149,36.663309,77.444656
2012-12-04,75.595749,66.929382,44.424417,89.003603,110.718008,169.170999,82.912358,37.468002,77.07339
2012-12-05,70.730635,66.76669,44.481319,90.039523,111.240348,168.536691,83.284164,37.504169,77.550735
2012-12-06,71.839919,66.866113,45.104236,91.135373,111.306828,169.474746,83.628085,37.920078,77.789404
2012-12-07,70.003362,67.462644,45.046862,91.597685,110.708509,171.484858,84.297334,38.35407,78.319785
2012-12-10,69.553077,68.267062,44.309197,91.572002,111.126386,172.083423,84.167203,38.444487,78.151835
2012-12-11,71.071955,68.529176,43.383014,92.239785,112.883361,173.494969,84.650546,37.675957,78.664533
2012-12-12,70.758202,68.212833,43.276462,92.530874,112.152075,172.378241,83.423592,35.686828,79.071158
2012-12-13,69.536013,67.173416,43.032771,92.385333,112.541463,171.520601,83.191214,35.117212,78.302108
2012-12-14,66.923604,66.902261,43.049577,92.308277,113.35822,171.315113,82.847293,34.448139,77.860123
2012-12-17,68.110346,67.471684,43.3689,93.044552,117.280548,172.976806,84.27874,34.710343,78.558461
2012-12-18,70.088692,68.258021,44.041155,94.26026,121.345336,174.826115,85.607941,34.864051,79.168396
2012-12-19,69.092298,68.248988,44.226026,94.097599,120.851486,174.281151,85.217548,34.601846,78.178353
2012-12-20,68.491054,68.872633,43.192434,94.499976,123.197288,174.004204,86.016928,34.357725,78.576137
2012-12-21,68.175989,68.845519,42.637823,93.926369,121.981652,172.798132,86.026225,34.330602,77.10875
2012-12-24,68.286257,68.664753,42.713452,93.001743,121.126905,171.886877,86.258602,34.167854,76.834714
2012-12-26,67.345003,68.709941,42.646224,92.856202,120.766015,171.484858,87.466962,33.833316,76.967311
2012-12-27,67.615436,68.538216,42.310095,92.907568,120.300649,172.163837,87.364715,33.408368,76.781678
2012-12-28,66.897348,67.507839,42.116822,91.135373,119.208473,169.59089,86.518864,33.634405,75.225888
2012-12-31,69.86158,68.11341,42.578997,92.58224,121.145896,171.12751,87.978196,33.760986,76.507649
2013-01-02,72.074905,69.658977,43.142013,94.508539,125.039742,175.415751,89.727961,33.625362,78.417022
2013-01-03,71.165159,70.020514,43.326885,94.106156,124.355944,174.450896,88.972058,34.02319,78.27559
2013-01-04,69.182879,70.21936,45.18399,94.602715,127.746426,173.307367,89.690632,34.393892,78.638015
2013-01-07,68.775922,68.809364,44.948702,93.960615,127.508997,172.547986,89.531988,34.411976,77.727526
2013-01-08,68.961025,67.001684,44.452913,93.541111,126.359848,172.306768,91.920999,34.583763,78.213713
2013-01-09,67.88324,69.378788,44.419299,93.780827,127.565992,171.815419,92.928865,34.69226,77.913159
2013-01-10,68.724721,69.67705,44.805846,94.577032,130.462618,172.315711,92.826212,35.062962,78.76177
2013-01-11,68.303329,67.932645,45.39407,95.655761,130.234695,173.718315,93.395469,34.411976,79.212597
2013-01-14,65.868142,69.188983,45.65457,96.614626,129.284978,172.083423,93.8714,34.430059,79.186079
2013-01-15,63.79003,69.54148,45.999101,97.119748,128.772123,171.976221,94.664633,34.55664,79.141878
2013-01-16,66.437879,67.191489,46.041117,97.573498,133.995566,172.056622,95.093908,34.158811,79.088842
2013-01-17,65.990231,68.023028,46.620936,98.232717,133.919587,173.003606,94.552645,34.348685,79.734136
2013-01-18,65.638408,67.824182,46.637743,98.660784,137.186616,173.736187,95.625836,34.095521,80.264524
2013-01-22,66.264597,67.028805,47.570498,99.234398,138.611191,175.174534,95.569846,34.276352,80.370596
2013-01-23,67.477594,67.146301,47.772173,98.463877,138.240802,182.893362,96.195093,34.357725,80.176122
2013-01-24,59.140201,68.077256,48.133511,98.88338,137.670981,182.625344,96.699027,34.276352,80.750704
2013-01-25,57.746044,67.815141,48.486447,99.482671,137.196122,183.116708,96.540376,34.113604,81.086617
2013-01-28,59.052249,66.884187,48.452833,99.345693,136.901698,183.080965,95.980452,34.041274,80.538553
2013-01-29,60.160222,66.567844,48.671315,100.347367,139.703374,182.160781,96.027116,33.770026,81.113135
2013-01-30,59.971186,67.417449,48.83938,99.696704,139.750849,181.821305,95.868472,33.806193,80.149604
2013-01-31,59.795275,66.76669,48.604091,98.583735,140.425154,181.419286,94.58064,34.348685,79.530827
2013-02-01,59.549787,67.67053,49.612475,99.739513,142.36257,183.304311,95.43919,34.131688,79.592705
2013-02-04,58.06636,67.977833,48.973831,98.626538,140.102254,182.062509,94.571306,34.095521,78.805971
2013-02-05,60.103777,68.592445,49.73012,99.14878,142.884918,181.169126,95.205888,34.122648,79.327511
2013-02-06,60.039452,68.953982,47.671336,99.234398,143.521226,180.343775,94.916596,34.502389,79.371712
2013-02-07,61.824654,69.98436,47.814192,98.472434,142.704469,179.195432,93.852739,34.321558,78.508781
2013-02-08,62.717257,69.198016,48.125109,99.003238,143.977101,180.935879,94.394002,34.972548,78.829044
2013-02-11,63.370867,68.574371,47.8394,99.003238,144.584919,179.572231,95.299215,34.855007,78.535469
2013-02-12,61.7824,68.682827,48.066287,99.739513,146.360885,179.464564,94.972586,35.207626,78.6956
2013-02-13,61.664882,68.023334,48.116704,99.679118,146.750273,179.509424,95.943123,35.017755,78.882419
2013-02-14,61.609426,68.159782,49.108282,99.834422,148.089363,179.114679,95.187227,35.189542,78.748975
2013-02-15,60.760397,68.250745,49.175509,99.187323,147.196641,180.307881,96.596373,34.665137,78.60664
2013-02-19,60.737951,67.905082,49.536847,100.015609,150.672594,179.715777,95.084574,34.984171,79.460672
2013-02-20,59.267002,68.023334,48.755349,99.213206,147.377075,178.809654,92.070315,34.847441,79.149307
2013-02-21,58.898606,69.142202,48.41922,99.213206,143.293303,177.930457,92.116971,34.728943,78.811248
2013-02-22,59.525803,69.733473,48.999042,100.050122,146.341887,180.406568,93.30215,34.710715,79.353916
2013-02-25,58.468147,68.250745,48.553671,97.962151,140.225707,177.194793,91.53838,34.254955,78.019489
2013-02-26,59.282848,68.814728,49.562055,99.187323,141.035718,178.657141,92.574241,34.236724,78.740084
2013-02-27,58.701861,70.370222,50.435988,100.645455,144.513958,181.519031,93.694095,34.14557,79.647491
2013-02-28,58.283291,69.951786,50.141875,101.076854,142.712894,180.173315,94.282014,34.090881,79.665287
2013-03-01,56.840073,70.297449,50.351954,100.861154,143.446665,182.039375,94.86994,33.954151,79.558531
2013-03-04,55.464194,70.124614,51.158664,101.370202,145.019017,184.084861,94.83261,33.954151,79.131511
2013-03-05,56.928538,71.552765,51.788904,101.749836,145.762327,185.28703,95.905794,34.756291,79.718662
2013-03-06,56.20495,71.934815,52.491496,102.215748,146.87727,186.946751,95.457858,36.123572,79.674179
2013-03-07,56.854597,73.726819,52.254476,102.293397,149.250091,187.879774,96.03645,36.08711,78.918005
2013-03-08,57.005124,73.890555,52.770842,102.302026,145.781375,188.741038,96.447057,36.606677,79.149307
2013-03-11,57.817181,75.446049,52.982467,102.440077,146.086324,188.471892,97.25895,36.688714,79.318337
2013-03-12,56.570705,76.555819,52.906282,102.025931,144.704558,188.893551,96.475052,36.943938,79.318337
2013-03-13,56.560142,77.092506,52.923213,102.120839,144.761733,190.248232,96.717688,37.171819,79.407297
2013-03-14,57.108116,76.974255,53.397254,103.535829,146.772445,193.603554,97.146963,37.427047,79.914379
2013-03-15,58.581705,78.620712,53.448042,103.259733,147.553852,192.814063,97.277611,37.20828,79.505156
2013-03-18,60.174132,77.483655,52.974004,102.785191,144.799844,191.279955,95.78448,36.807212,78.97138
2013-03-19,60.011715,77.783839,51.755041,103.069917,141.836187,191.486295,95.467192,36.45172,78.802357
2013-03-20,59.693495,77.65649,52.508426,103.837807,143.065493,192.939662,96.232423,36.460834,78.846834
2013-03-21,59.779323,76.710457,51.577277,103.829177,138.539009,190.427658,94.300682,36.652252,78.43761
2013-03-22,60.99147,77.156181,52.161361,104.553931,139.701602,190.266179,94.552645,36.479064,79.433985
2013-03-25,61.21198,77.18347,51.882017,103.691133,139.234654,189.06401,92.760887,36.45172,79.193784
2013-03-26,60.889797,78.793547,52.110573,104.381374,139.644413,190.517378,96.85767,36.45172,80.181261
2013-03-27,59.693495,78.411491,51.941272,103.699762,140.883243,189.198576,98.098839,36.005073,80.581593
2013-03-28,58.449664,78.093116,51.983597,102.517726,140.22571,191.360695,98.57477,36.169147,80.163471
2013-04-01,56.634087,77.54733,51.577277,103.199338,139.167941,190.535325,98.724087,36.068879,80.750616
2013-04-02,56.750283,76.492137,51.29793,102.67303,139.777825,192.311665,97.053643,36.050648,80.581593
2013-04-03,57.040775,76.737745,50.823892,101.620415,136.661708,190.786524,97.88252,36.205609,80.00334
2013-04-04,56.476955,77.274433,50.798495,101.870627,136.261474,189.575375,99.034516,35.886574,79.860998
2013-04-05,55.880126,78.384202,50.31599,101.396085,136.928531,187.870808,98.435102,35.749848,79.184893
2013-04-08,56.277573,78.911799,51.001656,101.646298,137.052419,187.790068,98.528759,35.458162,78.820146
2013-04-09,56.379246,79.330235,50.75617,102.362422,139.625365,187.700348,98.584959,35.357894,78.97138
2013-04-10,57.52933,79.88512,50.976262,103.225221,142.427023,190.194406,98.950227,35.576657,78.891317
2013-04-11,57.349753,80.530968,51.458767,104.355485,142.055375,191.019776,100.308272,35.877461,79.371712
2013-04-12,56.751605,80.858441,51.196351,103.484063,142.103011,189.638181,98.762905,35.686042,79.167097
2013-04-15,55.437788,78.929989,49.80809,100.576429,139.568191,187.736228,96.561931,35.248509,76.943052
2013-04-16,56.281536,79.039149,50.324456,100.956063,137.319242,190.194406,98.678616,35.230282,77.049809
2013-04-17,53.186474,78.857222,49.714975,99.057902,133.983938,188.10406,97.208178,34.993284,76.578312
2013-04-18,51.767021,78.338724,49.545674,99.730884,132.07805,185.843255,95.644082,34.765404,77.058707
2013-04-19,51.56632,80.01247,49.951994,99.998356,132.192398,170.45725,96.674324,34.546641,77.797084
2013-04-22,52.64114,79.084634,51.02705,100.576429,132.954757,168.510451,96.889735,34.52841,78.366439
2013-04-23,53.626171,80.212593,50.671521,101.361579,136.213823,171.901652,97.170713,34.519293,79.442883
2013-04-24,53.537703,82.623156,50.933934,102.051814,137.157229,171.991372,97.564077,35.239395,79.558531
2013-04-25,53.923267,83.387256,51.661925,102.250261,137.948174,174.000964,99.212469,34.856558,78.34865
2013-04-26,55.087875,84.460638,51.441837,103.570341,137.328766,174.323936,98.041738,35.139128,78.286377
2013-04-29,56.793856,83.596477,51.501092,104.674722,138.28171,178.666107,99.746323,35.312319,78.473196
2013-04-30,58.465506,83.150753,51.518022,105.270056,139.196543,181.707423,100.046029,34.902134,79.167097
2013-05-01,58.004681,82.941531,50.900077,103.768781,135.89935,179.096746,98.060466,34.728943,77.850466
2013-05-02,58.827302,83.878465,51.128632,105.295938,136.909469,181.572857,99.381055,34.455487,78.846834
2013-05-03,59.416211,85.270223,51.331791,106.546994,138.52947,183.474797,100.476858,35.093552,80.083402
2013-05-06,60.833016,85.679568,51.602671,106.339924,141.46454,181.922742,100.392569,34.920365,80.581593
2013-05-07,60.562333,86.225354,51.196351,106.158737,142.293611,182.68532,101.020079,34.956823,81.088675
2013-05-08,61.246308,85.983062,51.382582,106.434832,143.189366,184.614201,101.422811,35.020629,81.577961
2013-05-09,60.711979,86.504227,51.43337,106.676415,141.550301,183.190068,100.645443,35.430814,81.542128
2013-05-10,60.206901,86.165924,52.923213,106.322671,142.083962,184.298723,101.263593,35.449045,80.744891
2013-05-13,60.442166,86.641377,53.219487,105.994803,142.589021,182.496026,100.055397,35.768079,80.709059
2013-05-14,58.99604,87.875713,53.930547,107.849821,147.248917,183.163029,100.823397,36.278529,81.613791
2013-05-15,57.000972,88.707745,54.209894,106.988766,148.287623,183.262178,102.293835,36.415258,81.730239
2013-05-16,57.762581,88.305447,54.370731,106.771327,147.201267,184.497021,100.842125,36.718486,81.246521
2013-05-17,57.587132,90.444962,55.166437,107.345363,150.736681,187.877078,101.5071,36.966585,82.196044
2013-05-20,58.872428,90.2621,55.242625,108.528232,151.422802,187.119948,101.441539,36.929828,82.876826
2013-05-21,58.437792,90.289529,54.446913,109.537153,153.166692,188.066353,99.830612,36.948207,83.127648
2013-05-22,58.662419,89.539783,53.388787,108.658697,151.8421,186.570125,97.442324,36.157968,82.581227
2013-05-23,58.767423,91.203853,54.286076,109.067484,150.002925,185.822004,98.332077,36.286615,82.222916
2013-05-24,59.1675,91.432434,54.633144,109.110968,151.251279,185.425409,98.182227,36.148781,81.990014
2013-05-28,58.674384,91.533011,55.437317,109.963332,153.622037,187.282184,98.856569,35.983382,82.751419
2013-05-29,59.140917,90.600396,57.240367,109.145759,155.696459,187.408373,98.734809,35.670962,82.482691
2013-05-30,60.022149,91.92617,59.068805,108.815254,157.111283,188.706317,98.313348,35.680153,82.491644
2013-05-31,59.776258,90.536393,57.50278,106.762627,154.94126,187.498513,94.257933,35.101257,81.040498
2013-06-03,59.907843,92.109032,58.213838,107.928098,156.35607,188.33676,95.606618,35.376921,81.92731
2013-06-04,59.720429,91.075848,58.552439,106.945276,154.558869,185.849044,95.634714,35.082879,81.327144
2013-06-05,59.162184,90.051803,58.637088,105.736314,151.32775,182.739394,92.637644,34.945046,80.305965
2013-06-06,58.278292,91.212998,58.722291,104.88395,152.646959,183.694821,92.459691,35.698528,80.825514
2013-06-07,58.723562,93.7091,61.346562,105.84938,158.698158,185.993263,95.203886,36.286615,81.91835
2013-06-10,58.335446,93.480519,62.20712,106.710444,160.112983,184.794468,99.512176,36.755242,81.622751
2013-06-11,58.163986,93.032502,61.678855,105.631941,156.117082,183.857057,97.88252,36.599034,81.031538
2013-06-12,57.44491,92.237037,61.585131,104.344705,154.730949,181.35131,96.899103,35.909873,80.386581
2013-06-13,57.946002,93.407378,63.169918,105.814596,158.516539,183.667782,98.753545,36.194724,81.810862
2013-06-14,57.160471,93.10565,63.297724,104.614327,155.744259,182.252658,98.931491,35.909873,81.139033
2013-06-17,57.419657,94.202836,65.086998,105.431901,156.881849,183.009788,98.172859,36.130403,81.972101
2013-06-18,57.389084,95.162879,65.845309,105.692824,156.920081,184.659257,98.931491,36.424445,82.348324
2013-06-19,56.223412,93.489664,64.720622,104.805675,154.444159,182.018313,99.175005,36.112025,81.515256
2013-06-20,55.404653,91.103277,65.68342,102.587793,148.565039,177.881126,96.889735,35.726097,79.768503
2013-06-21,54.960714,91.414151,65.427813,103.440157,147.456128,176.177578,96.646228,35.597454,80.153685
2013-06-24,53.503955,89.466636,64.805824,101.60497,144.138961,174.446977,95.250711,35.174766,79.257913
2013-06-25,53.515916,90.216381,65.078475,102.152915,146.318538,175.744921,94.969739,35.422864,79.822247
2013-06-26,52.90982,92.118178,65.018833,102.761748,144.980206,175.636764,94.445247,35.468807,80.440332
2013-06-27,52.33961,94.312557,65.19776,103.24881,146.748715,176.348823,92.487787,35.634206,80.655315
2013-06-28,52.705132,93.663388,64.7121,102.926997,144.588261,172.256707,92.534619,36.020138,80.933002
2013-07-01,54.391832,94.394843,65.189244,103.570622,145.066239,172.409935,90.820667,35.845549,80.888218
2013-07-02,55.623964,92.776492,64.073073,103.631505,144.272794,172.608232,92.536568,35.873117,81.192777
2013-07-03,55.930998,94.074831,64.507613,103.570622,143.804371,174.185592,92.038252,35.579076,81.237568
2013-07-05,55.481742,95.272594,66.126482,104.814374,146.490618,175.699851,92.809233,35.781227,82.025845
2013-07-08,55.166733,95.428034,65.853831,105.449293,147.035505,175.744921,93.260542,36.00176,82.634971
2013-07-09,56.137017,95.711473,65.351127,107.214898,150.02765,172.427965,95.33843,35.845549,83.611359
2013-07-10,55.921695,96.461218,65.138118,106.893092,148.966539,173.284244,95.423047,35.625019,83.14556
2013-07-11,56.793622,97.722983,65.393731,107.649776,150.76374,173.779988,97.162454,35.983382,83.548655
2013-07-12,56.689949,93.142223,65.896429,107.902007,153.058027,173.122008,96.795769,36.350936,83.66511
2013-07-15,56.813561,96.607513,65.708986,108.441258,155.820738,174.861603,97.096639,36.617409,83.530743
2013-07-16,57.180407,95.300029,65.001795,107.954196,153.182306,174.726407,95.50767,36.213102,83.575534
2013-07-17,57.19503,95.812049,64.780264,108.154237,154.386804,175.357348,96.786372,36.516335,83.718854
2013-07-18,57.387757,98.408727,65.09552,109.128367,156.834048,178.457989,96.870988,36.755242,84.542963
2013-07-19,56.482599,97.796131,63.68966,110.380818,157.120838,174.446977,97.933443,36.847129,85.250623
2013-07-22,56.663365,97.7047,62.812064,110.485185,158.927593,174.942722,97.717189,37.297382,84.946064
2013-07-23,55.69042,98.555022,62.777982,110.685232,158.937147,175.744921,97.688983,37.894656,85.277495
2013-07-24,58.550771,97.786986,62.735378,109.911149,157.77088,177.214124,95.658102,37.922222,85.089384
2013-07-25,58.283609,97.558405,62.914304,111.12011,158.602572,177.763947,94.689675,37.913031,85.071472
2013-07-26,58.614572,96.552649,62.880229,110.946155,157.981192,177.881126,94.501634,37.426025,84.910232
2013-07-29,59.518399,95.830332,63.348844,109.737194,155.983248,176.85359,95.488862,36.663356,84.229444
2013-07-30,60.253425,96.671516,63.169918,109.397989,155.275836,176.673309,94.426414,36.31418,84.032373
2013-07-31,60.148417,96.095487,63.101753,109.493663,156.805371,175.799,92.875048,36.479579,83.978629
2013-08-01,60.700018,97.558405,61.491406,109.972032,160.112983,176.493042,91.54934,36.22229,83.064944
2013-08-02,61.478905,98.655598,61.602175,108.676089,160.237247,175.907171,91.633956,35.744475,82.366236
2013-08-05,62.397355,98.289867,61.397682,107.841124,160.906428,176.213626,91.436511,35.386108,82.043758
2013-08-06,61.83911,97.869279,61.678855,107.101832,157.522337,172.14855,89.339814,35.330977,81.93627
2013-08-07,61.80322,97.745278,61.244315,107.267088,156.250915,170.807882,89.321013,35.698528,81.819815
2013-08-08,61.680131,97.212555,61.534011,107.040949,155.667781,170.237189,91.521127,35.974195,82.213957
2013-08-09,60.80244,96.744132,61.482891,106.545188,154.989061,170.137558,90.49629,37.150361,81.826116
2013-08-12,62.52972,95.742979,60.963148,105.936361,154.568438,171.287983,89.960364,36.571465,81.077485
2013-08-13,65.501268,97.570771,63.425531,106.545188,156.499472,170.681063,91.295476,36.45201,80.635525
2013-08-14,66.696047,95.669505,63.008029,106.1538,156.145759,169.874853,91.220257,36.617409,80.229638
2013-08-15,66.617106,94.35607,63.757824,105.452244,153.669838,168.298661,92.188691,37.104418,79.517093
2013-08-16,67.208476,95.035747,62.496809,105.127773,153.583805,167.89103,89.311609,37.10627,79.291602
2013-08-19,67.932299,96.183855,61.602175,104.05791,151.643217,166.885531,89.584274,36.670924,78.398653
2013-08-20,67.039896,96.101188,61.678855,103.733439,152.532249,167.184465,90.148405,36.244841,78.31748
2013-08-21,67.212491,95.439884,61.593653,103.21604,150.190161,167.456224,89.142369,35.476038,77.947671
2013-08-22,67.292762,96.569617,61.908909,103.733439,152.388861,167.755157,90.49629,35.624241,78.452775
2013-08-23,67.033208,96.881906,61.840744,104.820845,151.662326,167.9635,90.468084,35.476038,78.93983
2013-08-26,67.294105,96.927826,61.295442,104.215753,150.945359,167.347526,91.812601,35.911385,78.551985
2013-08-27,65.370151,94.796939,60.068509,104.189446,146.481049,165.535817,91.68097,35.485303,78.308458
2013-08-28,65.679215,94.852046,60.298555,106.820271,146.711241,165.01042,91.314285,35.392674,80.130421
2013-08-29,65.786252,96.376736,60.042949,105.55748,147.34424,165.445226,91.436511,35.364887,78.714339
2013-08-30,65.186858,95.449063,60.588251,105.610094,145.905613,165.110064,92.038252,35.401938,78.615129
2013-09-03,65.368814,96.450217,61.627735,105.715329,148.427997,166.64096,93.251138,35.522351,78.606108
2013-09-04,66.721471,97.699358,62.752422,105.987179,149.367911,165.8891,94.86832,35.587189,79.156306
2013-09-05,66.26389,97.956533,62.513853,106.434421,149.78031,166.813061,95.423047,35.837282,78.786498
2013-09-06,66.658584,97.42381,62.09378,106.294108,150.250267,165.798509,93.918694,35.698344,78.696303
2013-09-09,67.72224,98.452516,62.179509,107.179821,152.964479,167.564922,95.911966,35.364887,79.408854
2013-09-10,66.179604,99.352629,62.779618,107.872605,158.383304,169.032415,96.588926,35.244471,79.210421
2013-09-11,62.576543,100.326229,62.316679,108.670619,158.306576,172.746409,96.786372,35.661292,80.130421
